Date,AAPL,QQQ,SPY,TSLA
2019-01-02,38.326294,152.206284,238.694534,62.023998
2019-01-03,34.508713,147.233673,232.998627,60.071999
2019-01-04,35.981865,153.532974,240.80307,63.537998
2019-01-07,35.901775,155.360886,242.701706,66.991997
2019-01-08,36.586174,156.76619,244.981949,67.07
2019-01-09,37.207478,158.043747,246.126907,67.706001
2019-01-10,37.326397,158.495789,246.995132,68.994003
2019-01-11,36.959919,157.916,247.090546,69.452003
2019-01-14,36.404156,156.520493,245.583084,66.879997
2019-01-15,37.14922,159.576797,248.397644,68.886002
2019-01-16,37.603058,159.547333,248.998749,69.209999
2019-01-17,37.826344,160.805237,250.887787,69.461998
2019-01-18,38.059338,162.397278,254.227127,60.452
2019-01-22,37.205051,159.144424,250.792389,59.784
2019-01-23,37.355515,159.350769,251.317139,57.518002
2019-01-24,37.059429,160.382645,251.450745,58.301998
2019-01-25,38.287457,162.298996,253.578323,59.408001
2019-01-28,37.933121,160.294235,251.651108,59.276001
2019-01-29,37.539967,158.780792,251.317139,59.492001
2019-01-30,40.10524,162.819824,255.295746,61.754002
2019-01-31,40.394047,165.257034,257.537842,61.403999
2019-02-01,40.413464,164.55928,257.661865,62.442001
2019-02-04,41.561409,166.603363,259.47464,62.577999
2019-02-05,42.272499,168.077469,260.562286,64.269997
2019-02-06,42.287064,167.576279,260.218811,63.444
2019-02-07,41.486172,165.325836,257.738251,61.501999
2019-02-08,41.53492,165.650131,258.053009,61.16
2019-02-11,41.296062,165.492889,258.196136,62.568001
2019-02-12,41.651909,167.939911,261.516418,62.362
2019-02-13,41.478867,168.057846,262.36554,61.633999
2019-02-14,41.629974,168.264206,261.783539,60.754002
2019-02-15,41.537354,168.971786,264.636261,61.576
2019-02-19,41.661655,169.305908,265.094238,61.127998
2019-02-20,41.929768,169.276413,265.62851,60.512001
2019-02-21,41.693348,168.657288,264.68399,58.245998
2019-02-22,42.158886,169.905365,266.325043,58.942001
2019-02-25,42.465984,170.52449,266.687561,59.754002
2019-02-26,42.49036,170.701385,266.496735,59.571999
2019-02-27,42.621986,170.593277,266.382263,62.948002
2019-02-28,42.202755,170.200211,265.886169,63.976002
2019-03-01,42.646351,171.379486,267.546265,58.958
2019-03-04,42.86084,171.408966,266.57309,57.071999
2019-03-05,42.782837,171.536697,266.210541,55.307999
2019-03-06,42.536671,170.563782,264.598053,55.248001
2019-03-07,42.044338,168.470566,262.384552,55.318001
2019-03-08,42.14426,168.215057,261.859863,56.827999
2019-03-11,43.604229,171.713593,265.657135,58.183998
2019-03-12,44.094139,172.657043,266.658905,56.672001
2019-03-13,44.289131,173.954254,268.424011,57.792
2019-03-14,44.781467,173.659454,268.252258,57.992001
2019-03-15,45.363991,175.271088,269.577576,55.085999
2019-03-18,45.827099,175.688538,270.555054,53.897999
2019-03-19,45.463936,176.279266,270.622162,53.493999
2019-03-20,45.861225,176.978271,269.807587,54.720001
2019-03-21,47.550301,179.744812,272.854919,54.804001
2019-03-22,46.56562,175.796829,267.603577,52.905998
2019-03-25,46.00259,175.462112,267.402283,52.084
2019-03-26,45.527302,176.279266,269.395538,53.554001
2019-03-27,45.936771,175.147049,267.986847,54.966
2019-03-28,45.997711,175.550705,269.002625,55.723999
2019-03-29,46.297508,176.879837,270.698822,55.972
2019-04-01,46.611931,179.222992,273.909058,57.835999
2019-04-02,47.289509,179.902328,274.043213,57.175999
2019-04-03,47.613682,180.936066,274.474457,58.362
2019-04-04,47.696541,180.867157,275.202759,53.556
2019-04-05,48.015839,181.80246,276.534821,54.992001
2019-04-08,48.771416,182.265198,276.745636,54.639999
2019-04-09,48.625175,181.625229,275.327362,54.462002
2019-04-10,48.898163,182.599915,276.26651,55.212002
2019-04-11,48.491123,182.166718,276.189819,53.683998
2019-04-12,48.471622,182.954346,278.058502,53.540001
2019-04-15,48.559372,182.983887,277.876434,53.276001
2019-04-16,48.56424,183.613983,278.058502,54.672001
2019-04-17,49.509941,184.253891,277.378143,54.245998
2019-04-18,49.687859,184.490219,277.924347,54.652
2019-04-22,49.85117,185.012009,278.163879,52.549999
2019-04-23,50.570183,187.365021,280.6651,52.779999
2019-04-24,50.492191,186.774338,280.042236,51.731998
2019-04-25,50.033966,187.532394,279.869659,49.526001
2019-04-26,49.795105,187.699738,281.172974,47.028
2019-04-29,49.870663,188.064056,281.61377,48.293999
2019-04-30,48.910343,186.606949,281.757507,47.737999
2019-05-01,51.311146,186.006378,279.639679,46.801998
2019-05-02,50.977226,185.199081,279.03595,48.82
2019-05-03,51.610935,188.152618,281.767151,51.006001
2019-05-06,50.813919,187.000763,280.607574,51.068001
2019-05-07,49.444126,183.358017,275.921448,49.411999
2019-05-08,49.453873,182.895264,275.538147,48.967999
2019-05-09,48.922535,181.910767,274.704468,48.396
2019-05-10,48.244781,182.137177,276.084442,47.903999
2019-05-13,45.440826,175.816544,269.146393,45.402
2019-05-14,46.160172,177.746201,271.580444,46.462002
2019-05-15,46.713131,180.256729,273.171173,46.389999
2019-05-16,46.507607,182.068268,275.701111,45.666
2019-05-17,46.243351,180.207535,273.91864,42.206001
2019-05-20,44.797333,177.165359,272.107544,41.071999
2019-05-21,45.656136,179.016281,274.56073,41.015999
2019-05-22,44.721481,178.218796,273.717468,38.546001
2019-05-23,43.958107,175.491638,270.372986,39.098
2019-05-24,43.789284,175.403061,270.986298,38.125999
2019-05-28,43.608219,174.743408,268.465942,37.740002
2019-05-29,43.400238,173.306,266.664398,37.972
2019-05-30,43.625347,174.034531,267.39267,37.644001
2019-05-31,42.835049,171.258194,263.789551,37.032001
2019-06-03,42.401974,167.487457,263.118683,35.793999
2019-06-04,43.953209,172.203354,268.830139,38.720001
2019-06-05,44.662766,173.483246,271.158783,39.318001
2019-06-06,45.318493,174.861542,272.922028,41.189999
2019-06-07,46.524731,178.238464,275.653198,40.900002
2019-06-10,47.119293,180.315811,276.918121,42.576
2019-06-11,47.664906,180.561935,276.851044,43.419998
2019-06-12,47.513214,179.518341,276.362274,41.852001
2019-06-13,47.503429,180.58165,277.502686,42.782001
2019-06-14,47.158436,179.813705,277.196045,42.984001
2019-06-17,47.439808,180.896683,277.301453,45.006001
2019-06-18,48.555523,183.525375,280.205048,44.948002
2019-06-19,48.413609,184.214539,280.837555,45.285999
2019-06-20,48.802647,185.927612,283.520813,43.924
2019-06-21,48.636265,185.651978,283.108643,44.372002
2019-06-24,48.587334,185.657867,282.761963,44.728001
2019-06-25,47.850872,182.47081,279.988647,43.952
2019-06-26,48.88583,183.319382,279.709381,43.854
2019-06-27,48.871162,184.019943,280.701263,44.568001
2019-06-28,48.425842,184.256744,282.14566,44.692001
2019-07-01,49.314011,186.743256,284.707153,45.433998
2019-07-02,49.602722,187.483261,285.448608,44.91
2019-07-03,50.013779,188.894241,287.730774,46.98
2019-07-05,49.969738,188.50943,287.403381,46.619999
2019-07-08,48.939663,187.187286,285.824188,46.068001
2019-07-09,49.238167,188.124619,286.18042,46.012001
2019-07-10,49.725063,189.999344,287.547852,47.784
2019-07-11,49.362949,189.861237,288.221954,47.720001
2019-07-12,49.742191,190.956451,289.512299,49.015999
2019-07-15,50.209526,191.568207,289.608582,50.700001
2019-07-16,50.035805,190.581497,288.674469,50.476002
2019-07-17,49.754429,189.644135,286.710052,50.972
2019-07-18,50.319626,189.861237,287.759735,50.708
2019-07-19,49.568481,188.469955,286.161194,51.636002
2019-07-22,50.701317,189.969742,286.864136,51.136002
2019-07-23,51.097691,191.213013,288.915222,52.034
2019-07-24,51.056091,192.554916,290.27298,52.976002
2019-07-25,50.652378,190.729507,288.886353,45.764
2019-07-26,50.828548,192.693054,290.821869,45.608002
2019-07-29,51.303204,192.031982,290.292267,47.153999
2019-07-30,51.083008,191.20314,289.579681,48.452
2019-07-31,52.125313,188.558777,286.41153,48.321999
2019-08-01,50.997364,187.621399,283.917511,46.77
2019-08-02,49.918362,184.858643,281.779694,46.868
2019-08-05,47.305233,178.326675,273.305756,45.664001
2019-08-06,48.200748,180.823013,277.138275,46.150002
2019-08-07,48.699883,181.79985,277.302032,46.683998
2019-08-08,49.773998,185.756546,282.742737,47.66
2019-08-09,49.363842,184.010071,280.816803,47.001999
2019-08-12,49.238586,181.898544,277.398315,45.801998
2019-08-13,51.323753,185.884827,281.712372,47.0
2019-08-14,49.796104,180.329651,273.382813,43.924
2019-08-15,49.548046,180.122482,274.10495,43.127998
2019-08-16,50.717117,183.013535,278.149445,43.987999
2019-08-19,51.662685,185.924286,281.500458,45.366001
2019-08-20,51.665146,184.483704,279.343506,45.172001
2019-08-21,52.225124,186.121628,281.616058,44.166
2019-08-22,52.180912,185.519714,281.529358,44.43
2019-08-23,49.769089,179.648895,274.297607,42.279999
2019-08-26,50.714664,182.362289,277.330933,43.0
2019-08-27,50.14241,181.977478,276.242767,42.816002
2019-08-28,50.478882,182.628693,278.187958,43.118
2019-08-29,51.333576,185.421051,281.741241,44.341999
2019-08-30,51.267269,184.977051,281.616058,45.122002
2019-09-03,50.52063,183.181244,279.969391,45.001999
2019-09-04,51.377789,185.825607,283.147156,44.136002
2019-09-05,52.382313,189.229706,286.78714,45.916
2019-09-06,52.377396,189.042267,287.008545,45.490002
2019-09-09,52.600899,188.647568,287.153107,46.358002
2019-09-10,53.222267,188.104889,287.085632,47.108002
2019-09-11,54.914482,189.871063,289.127136,49.419998
2019-09-12,54.791676,190.660461,290.128571,49.174
2019-09-13,53.725761,189.979614,289.935974,49.040001
2019-09-16,54.008205,189.131042,289.040436,48.562
2019-09-17,54.204685,190.038818,289.772339,48.958
2019-09-18,54.713081,189.9599,289.945648,48.698002
2019-09-19,54.268547,190.275635,289.926361,49.32
2019-09-20,53.475235,188.262772,288.556488,48.124001
2019-09-23,53.718391,188.345795,288.48877,48.245998
2019-09-24,53.462963,185.844421,286.225037,44.641998
2019-09-25,54.285732,187.930588,287.91803,45.740002
2019-09-26,54.005749,187.23848,287.318237,48.512001
2019-09-27,53.74295,184.915024,285.770447,48.425999
2019-09-30,55.007809,186.674911,287.095703,48.174
2019-10-01,55.16008,185.152359,283.680817,48.938
2019-10-02,53.77734,181.96875,278.669678,48.625999
2019-10-03,54.234154,183.965897,280.952759,46.605999
2019-10-04,55.754448,186.674911,284.754639,46.285999
2019-10-07,55.766727,186.111359,283.52597,47.543999
2019-10-08,55.113422,183.323257,279.124329,48.009998
2019-10-09,55.759354,185.112793,281.775055,48.905998
2019-10-10,56.510902,186.546371,283.680817,48.948002
2019-10-11,58.013992,188.948883,286.621674,49.577999
2019-10-14,57.930492,188.929138,286.30246,51.391998
2019-10-15,57.79541,191.331665,289.136993,51.577999
2019-10-16,57.56208,190.857086,288.672607,51.950001
2019-10-17,57.785587,191.361313,289.523926,52.394001
2019-10-18,58.063118,189.522354,288.256653,51.389999
2019-10-21,59.070095,191.203125,290.210754,50.700001
2019-10-22,58.935013,189.680527,289.262726,51.116001
2019-10-23,59.725849,190.046387,290.10434,50.936001
2019-10-24,59.824089,191.895218,290.578369,59.936001
2019-10-25,60.560913,193.427689,291.768341,65.625999
2019-10-28,61.167542,195.335876,293.412842,65.542
2019-10-29,59.752869,193.823166,293.325806,63.243999
2019-10-30,59.745499,194.762421,294.225464,63.001999
2019-10-31,61.096321,194.85141,293.441895,62.984001
2019-11-01,62.830284,196.621155,296.160339,62.661999
2019-11-04,63.242897,197.83725,297.350159,63.493999
2019-11-05,63.152023,197.945999,297.021271,63.444
2019-11-06,63.179039,197.501099,297.088959,65.316002
2019-11-07,63.908203,198.163528,298.133759,67.108002
2019-11-08,64.083115,198.954468,298.869019,67.428001
2019-11-11,64.590561,198.687546,298.298279,69.017998
2019-11-12,64.531456,199.260956,298.927063,69.986
2019-11-13,65.149765,199.310394,299.023804,69.222
2019-11-14,64.698952,199.152222,299.459076,69.870003
2019-11-15,65.467537,200.615494,301.626129,70.433998
2019-11-18,65.797638,200.773666,301.848572,69.998001
2019-11-19,65.598114,201.070282,301.761505,71.903999
2019-11-20,64.83445,199.864059,300.639374,70.444
2019-11-21,64.543762,199.419159,300.15564,70.966003
2019-11-22,64.487099,199.547684,300.823151,66.608002
2019-11-25,65.617805,201.910675,303.154602,67.267998
2019-11-26,65.105423,202.296265,303.841461,65.783997
2019-11-27,65.979942,203.710083,305.195831,66.258003
2019-11-29,65.834587,202.780716,304.063934,65.987999
2019-12-02,65.073395,200.704437,301.480988,66.973999
2019-12-03,63.913139,199.132446,299.459076,67.239998
2019-12-04,64.477242,200.140884,301.306854,66.606003
2019-12-05,65.423195,200.536377,301.848572,66.073997
2019-12-06,66.68692,202.681854,304.605682,67.178001
2019-12-09,65.753288,201.762344,303.64801,67.905998
2019-12-10,66.137589,201.594284,303.309326,69.767998
2019-12-11,66.701714,202.662048,304.17038,70.540001
2019-12-12,66.871681,204.174759,306.791992,71.935997
2019-12-13,67.780678,204.847076,306.9758,71.678001
2019-12-16,68.940941,206.903564,309.084747,76.300003
2019-12-17,69.076431,207.022186,309.152527,75.797997
2019-12-18,68.911392,207.180405,309.171783,78.629997
2019-12-19,68.98037,208.475586,310.439117,80.807999
2019-12-20,68.837479,209.315964,311.80011,81.117996
2019-12-23,69.960793,209.868866,312.27652,83.844002
2019-12-24,70.027298,209.977829,312.286255,85.050003
2019-12-26,71.416679,211.830704,313.948608,86.188004
2019-12-27,71.389565,211.652359,313.870819,86.075996
2019-12-30,71.813278,210.265198,312.140411,82.940002
2019-12-31,72.337982,210.66153,312.898682,83.666
2020-01-02,73.988472,214.178986,315.82489,86.052002
2020-01-03,73.269142,212.217133,313.43338,88.601997
2020-01-06,73.852974,213.584488,314.62912,90.307999
2020-01-07,73.505653,213.554764,313.744476,93.811996
2020-01-08,74.688065,215.159912,315.416595,98.428001
2020-01-09,76.274521,216.983047,317.555267,96.267998
2020-01-10,76.446945,216.428177,316.641449,95.629997
2020-01-13,78.080193,218.925064,318.819092,104.972
2020-01-14,77.025856,218.063065,318.333038,107.584
2020-01-15,76.695755,218.152237,319.052429,103.699997
2020-01-16,77.656479,220.242889,321.706451,102.697998
2020-01-17,78.516212,221.332825,322.707764,102.099998
2020-01-21,77.984123,221.233734,322.075836,109.440002
2020-01-22,78.262497,221.818329,322.114746,113.912003
2020-01-23,78.639381,222.531738,322.484161,114.440002
2020-01-24,78.412743,220.659058,319.616272,112.963997
2020-01-27,76.107002,216.101212,314.493011,111.603996
2020-01-28,78.260025,219.420502,317.788605,113.379997
2020-01-29,79.898186,219.777206,317.526154,116.197998
2020-01-30,79.78241,220.559982,318.55661,128.162003
2020-01-31,76.244949,217.062332,312.772308,130.113998
2020-02-03,76.035561,220.341995,315.095764,156.0
2020-02-04,78.545776,225.38533,319.898224,177.412003
2020-02-05,79.186264,226.128448,323.592377,146.940002
2020-02-06,80.112495,228.080399,324.681213,149.792007
2020-02-07,79.023552,227.099472,322.950806,149.613998
2020-02-10,79.398895,229.844101,325.361725,154.255997
2020-02-11,78.919846,229.883728,325.925629,154.876007
2020-02-12,80.794014,232.123016,328.025482,153.457993
2020-02-13,80.218674,231.825775,327.675476,160.800003
2020-02-14,80.238426,232.489624,328.200439,160.005997
2020-02-18,78.769218,232.578796,327.354706,171.679993
2020-02-19,79.910027,234.808167,328.91983,183.483994
2020-02-20,79.090218,232.628342,327.568573,179.882004
2020-02-21,77.300026,228.159683,324.19519,180.199997
2020-02-24,73.628235,219.361053,313.443085,166.757996
2020-02-25,71.134293,213.396225,303.945068,159.981995
2020-02-26,72.262741,214.496063,302.827118,155.759995
2020-02-27,67.539063,203.755402,289.226685,135.800003
2020-02-28,67.499542,203.91394,288.011414,133.598007
2020-03-02,73.783806,214.4366,300.484222,148.723999
2020-03-03,71.440475,207.560211,291.880615,149.102005
2020-03-04,74.754211,216.220108,304.149231,149.899994
2020-03-05,72.329414,209.650864,294.038818,144.908005
2020-03-06,71.368874,206.113586,289.17804,140.695999
2020-03-09,65.724159,191.796021,266.594849,121.599998
2020-03-10,70.45771,202.239441,280.38974,129.065994
2020-03-11,68.010681,193.430908,266.721161,126.846001
2020-03-12,61.294315,175.694931,241.202057,112.110001
2020-03-13,68.637871,190.577286,261.821472,109.323997
2020-03-16,59.807827,167.748428,233.172012,89.014
2020-03-17,62.43758,180.470749,245.761459,86.040001
2020-03-18,60.9091,174.981552,233.317841,72.244003
2020-03-19,60.442421,176.031815,233.813629,85.528
2020-03-20,56.605202,169.135605,223.737656,85.505997
2020-03-23,55.402664,169.257751,218.017075,86.858002
2020-03-24,60.96096,182.364655,237.770126,101.0
2020-03-25,60.625145,181.014236,241.329575,107.849998
2020-03-26,63.815422,190.546494,255.420746,105.632004
2020-03-27,61.173321,183.993057,247.812897,102.872002
2020-03-30,62.919079,190.685547,255.860779,100.426003
2020-03-31,62.79068,189.057083,252.047089,104.800003
2020-04-01,59.48682,181.024155,240.703751,96.311996
2020-04-02,60.479454,184.698074,246.258087,90.893997
2020-04-03,59.610279,182.076691,242.698624,96.001999
2020-04-06,64.810532,195.094223,258.999756,103.248001
2020-04-07,64.059875,195.014786,259.263794,109.089996
2020-04-08,65.699471,199.155365,267.966888,109.767998
2020-04-09,66.173561,199.443344,272.044617,114.599998
2020-04-13,67.472389,201.598007,269.560822,130.190002
2020-04-14,70.879951,210.365738,277.510956,141.977997
2020-04-15,70.233009,207.952866,271.61438,145.966003
2020-04-16,70.791069,211.745926,272.924713,149.042007
2020-04-17,69.830521,213.771545,280.297882,150.778
2020-04-20,68.381058,211.239548,275.35965,149.272003
2020-04-21,66.26738,203.444901,266.998779,137.343994
2020-04-22,68.176125,209.48201,272.924713,146.421997
2020-04-23,67.911926,209.035187,272.905151,141.126007
2020-04-24,69.872513,212.331757,276.709106,145.029999
2020-04-27,69.921898,214.039642,280.698761,159.75
2020-04-28,68.788506,210.008286,279.40802,153.824005
2020-04-29,71.047867,217.455399,286.722504,160.102005
2020-04-30,72.5467,217.366013,284.052917,156.376007
2020-05-01,71.378746,211.239548,276.533051,140.264008
2020-05-04,72.388672,213.702057,277.295837,152.238007
2020-05-05,73.475151,216.124832,279.857819,153.641998
2020-05-06,74.233208,217.455399,277.960754,156.516006
2020-05-07,75.001144,220.255508,281.31485,156.007996
2020-05-08,76.786293,223.274063,285.969543,163.884003
2020-05-11,77.994568,225.269882,286.028198,162.257996
2020-05-12,77.103203,220.553391,280.32724,161.882004
2020-05-13,76.172264,217.792984,275.369385,158.192001
2020-05-14,76.640213,220.265442,278.664825,160.666
2020-05-15,76.187126,221.695267,279.945831,159.834
2020-05-18,77.98217,225.825928,288.4729,162.725998
2020-05-19,77.531555,225.259964,285.509949,161.602005
2020-05-20,79.039398,229.758011,290.360168,163.112
2020-05-21,78.450134,227.255783,288.35556,165.520004
2020-05-22,78.955231,228.040192,288.903168,163.376007
2020-05-26,78.420418,227.424561,292.462585,163.774002
2020-05-27,78.762093,228.665726,296.814209,164.046005
2020-05-28,78.796761,228.367859,296.266541,161.162003
2020-05-29,78.720009,231.714096,297.586731,167.0
2020-06-01,79.688095,232.409164,298.789459,179.619995
2020-06-02,80.057007,233.968094,301.263519,176.311996
2020-06-03,80.497734,235.020615,305.272797,176.591995
2020-06-04,79.804459,233.372299,304.470917,172.876007
2020-06-05,82.07737,237.999451,312.274323,177.132004
2020-06-08,82.56266,239.846329,316.048981,189.983994
2020-06-09,85.169823,241.584,313.692291,188.134003
2020-06-10,87.361031,244.483398,311.941864,205.009995
2020-06-11,83.166786,232.369431,293.958771,194.567993
2020-06-12,83.884811,234.216339,297.479126,187.056
2020-06-15,84.922226,237.066086,300.256287,198.179993
2020-06-16,87.172859,241.137177,306.035522,196.425995
2020-06-17,87.051537,241.901749,304.764282,198.358002
2020-06-18,87.08622,242.557083,304.881653,200.792007
2020-06-19,86.588547,242.51738,303.139282,200.179993
2020-06-22,88.854027,245.425797,305.083954,198.863998
2020-06-23,90.750595,247.514603,306.488464,200.356003
2020-06-24,89.148659,242.411926,298.670319,192.169998
2020-06-25,90.332161,244.719574,301.872223,197.195999
2020-06-26,87.556641,238.940521,294.702362,191.947998
2020-06-29,89.574524,241.546555,299.033783,201.869995
2020-06-30,90.322243,246.281219,302.864197,215.962006
2020-07-01,90.151413,249.155807,304.985718,223.925995
2020-07-02,90.151413,250.846756,306.665283,241.731995
2020-07-06,92.562973,257.013763,311.399353,274.31601
2020-07-07,92.275764,255.243179,308.187622,277.971985
2020-07-08,94.424889,258.605194,310.544891,273.175995
2020-07-09,94.83094,260.783569,308.776947,278.855988
2020-07-10,94.996826,262.564026,311.929749,308.929993
2020-07-13,94.558586,257.162933,309.22876,299.411987
2020-07-14,96.123383,258.983185,313.236053,303.359985
2020-07-15,96.784454,259.510315,316.113831,309.201996
2020-07-16,95.593529,257.739838,315.072723,300.127991
2020-07-17,95.400414,258.0383,315.986115,300.167999
2020-07-20,97.410858,265.35907,318.539825,328.600006
2020-07-21,96.066437,262.593842,319.217499,313.671997
2020-07-22,96.336304,263.51889,321.034546,318.466003
2020-07-23,91.951424,256.635773,317.204041,302.614014
2020-07-24,91.723648,254.198792,315.161102,283.399994
2020-07-27,93.897514,258.734528,317.459381,307.920013
2020-07-28,92.355003,255.442154,315.445953,295.298004
2020-07-29,94.125298,258.386353,319.325531,299.821991
2020-07-30,95.264229,259.739166,318.186188,297.497986
2020-07-31,105.237305,264.374329,320.700592,286.152008
2020-08-03,107.889046,267.945221,322.930176,297.0
2020-08-04,108.609543,268.939911,324.177521,297.399994
2020-08-05,109.00322,269.606262,326.190948,297.003998
2020-08-06,112.806244,273.177216,328.371399,297.915985
2020-08-07,110.241524,270.024048,328.607147,290.541992
2020-08-10,111.843857,268.870239,329.589325,283.713989
2020-08-11,108.517632,263.777527,326.868683,274.877991
2020-08-12,112.124146,270.411957,331.425964,310.951996
2020-08-13,114.108459,271.028717,330.826813,324.200012
2020-08-14,114.006767,270.710388,330.836639,330.141998
2020-08-17,113.709129,273.853577,331.887604,367.127991
2020-08-18,114.656639,276.489441,332.604614,377.417999
2020-08-19,114.800491,274.629395,331.219696,375.705994
2020-08-20,117.34787,278.439026,332.251007,400.365997
2020-08-21,123.395103,280.368652,333.429626,409.996002
2020-08-24,124.870934,282.119293,336.808319,402.839996
2020-08-25,123.846527,284.337402,337.986908,404.667999
2020-08-26,125.530724,290.404907,341.375397,430.634003
2020-08-27,124.030075,289.499786,342.121857,447.75
2020-08-28,123.82917,290.971924,344.331757,442.679993
2020-08-31,128.028488,293.309387,343.084412,498.320007
2020-09-01,133.128204,298.32254,346.315765,475.049988
2020-09-02,130.369995,301.14743,351.32489,447.369995
2020-09-03,119.932457,285.879181,339.234283,407.0
2020-09-04,120.011818,282.06955,336.464539,418.320007
2020-09-08,111.935638,268.512177,327.271332,330.209991
2020-09-09,116.40036,276.399933,333.7341,366.279999
2020-09-10,112.60038,270.889435,327.93927,371.339996
2020-09-11,111.122047,269.009521,328.106201,372.720001
2020-09-14,114.455719,273.694427,332.427795,419.619995
2020-09-15,114.634308,277.573639,334.10733,449.76001
2020-09-16,111.251038,273.147339,332.781372,441.76001
2020-09-17,109.475075,268.880219,329.854523,423.429993
2020-09-18,106.002502,265.448547,326.056976,442.149994
2020-09-21,109.21711,266.085175,322.428101,449.390015
2020-09-22,110.93354,271.028717,325.711853,424.230011
2020-09-23,106.280319,262.753021,318.158264,380.359985
2020-09-24,107.371696,263.976471,319.006287,387.790009
2020-09-25,111.399857,270.113586,324.163666,407.339996
2020-09-28,114.058861,275.723541,329.54776,421.200012
2020-09-29,113.195679,274.480194,327.753082,419.070007
2020-09-30,114.902191,276.360138,330.238068,429.01001
2020-10-01,115.874519,280.746674,332.358215,448.160004
2020-10-02,112.134064,272.848938,329.202637,415.089996
2020-10-05,115.586792,278.667755,335.040466,425.679993
2020-10-06,112.272972,273.694427,330.277527,413.980011
2020-10-07,114.177917,278.429047,336.02655,425.299988
2020-10-08,114.068779,279.911133,339.004608,425.920013
2020-10-09,116.053108,284.188232,342.031952,434.0
2020-10-12,123.424866,292.961243,347.534424,442.299988
2020-10-13,120.150726,292.951263,345.266357,446.649994
2020-10-14,120.240013,290.504364,343.096924,461.299988
2020-10-15,119.763786,288.55484,342.672913,448.880005
2020-10-16,118.087021,286.973297,342.465851,439.670013
2020-10-19,115.070869,282.288391,337.259186,430.829987
2020-10-20,116.588867,282.895172,338.610138,421.940002
2020-10-21,115.95388,282.676331,337.969177,422.640015
2020-10-22,114.842667,282.666382,339.823059,425.790009
2020-10-23,114.138229,283.223358,340.976807,420.630005
2020-10-26,114.148163,278.976105,334.675568,420.279999
2020-10-27,115.685997,281.154449,333.52182,424.679993
2020-10-28,110.328331,270.193176,322.122375,406.019989
2020-10-29,114.416031,274.917847,325.396301,410.829987
2020-10-30,108.006676,267.945221,322.004059,388.040009
2020-11-02,107.917374,268.542023,325.61322,400.51001
2020-11-03,109.574287,273.187103,331.362244,423.899994
2020-11-04,114.048943,285.381836,338.767914,420.980011
2020-11-05,118.096947,292.822021,345.374847,438.089996
2020-11-06,117.962791,293.040833,345.295959,429.950012
2020-11-09,115.6073,287.052887,349.634827,421.26001
2020-11-10,115.259453,281.9104,349.12207,410.359985
2020-11-11,118.757889,288.216675,351.715546,417.130005
2020-11-12,118.479599,286.863861,348.303589,411.76001
2020-11-13,118.529305,289.380402,353.125671,408.5
2020-11-16,119.56292,291.638336,357.5336,408.089996
2020-11-17,118.658493,290.713257,355.610657,441.609985
2020-11-18,117.306824,288.564758,351.330963,486.640015
2020-11-19,117.913086,290.822723,352.81012,499.269989
2020-11-20,116.621048,288.833344,350.394135,489.609985
2020-11-23,113.152443,288.843323,352.494507,521.849976
2020-11-24,114.464355,292.90155,358.174591,555.380005
2020-11-25,115.319084,294.701935,357.622314,574.0
2020-11-27,115.875641,297.417389,358.618317,585.76001
2020-11-30,118.32058,298.024109,357.03064,567.599976
2020-12-01,121.968094,301.843658,360.935669,584.76001
2020-12-02,122.32589,302.231598,361.694977,568.820007
2020-12-03,122.186745,302.659302,361.596344,593.380005
2020-12-04,121.500969,303.89267,364.712463,599.039978
2020-12-07,122.991783,305.613495,363.963013,641.76001
2020-12-08,123.61792,306.64798,365.028015,649.880005
2020-12-09,121.033852,299.705109,361.75412,604.47998
2020-12-10,122.484901,300.908661,361.635803,627.070007
2020-12-11,121.659996,300.242249,361.211761,609.98999
2020-12-14,121.033852,302.420593,359.594543,639.830017
2020-12-15,127.096481,305.65329,364.456055,633.25
2020-12-16,127.026901,307.33429,365.028015,622.77002
2020-12-17,127.911461,309.343506,367.069244,655.900024
2020-12-18,125.883957,308.408539,365.603577,695.0
2020-12-21,127.444328,307.831573,364.296356,649.859985
2020-12-22,131.071976,308.668579,363.682373,640.340027
2020-12-23,130.157608,307.114136,364.009216,645.97998
2020-12-24,131.161423,308.469299,365.425323,661.77002
2020-12-28,135.852524,311.578339,368.564636,663.690002
2020-12-29,134.04364,311.8573,367.861481,665.98999
2020-12-30,132.900711,311.86731,368.386353,694.780029
2020-12-31,131.877014,312.634552,370.258057,705.669983
2021-01-04,128.617096,308.220184,365.217407,729.77002
2021-01-05,130.207291,310.7612,367.732758,735.109985
2021-01-06,125.824326,306.456451,369.931244,755.97998
2021-01-07,130.117844,313.870209,375.42749,816.039978
2021-01-08,131.240921,317.905914,377.566589,880.02002
2021-01-11,128.189728,313.312195,375.021484,811.190002
2021-01-12,128.010849,312.813934,375.100677,849.440002
2021-01-13,130.088028,314.926483,376.11084,854.409973
2021-01-14,128.120178,313.242432,374.793671,845.0
2021-01-15,126.361023,310.7612,372.060455,826.159973
2021-01-19,127.046783,315.295197,374.981842,844.549988
2021-01-20,131.221039,322.629211,380.171082,850.450012
2021-01-21,136.031387,325.210083,380.51767,844.98999
2021-01-22,138.217926,324.273438,379.170868,846.640015
2021-01-25,142.044312,326.953949,380.666229,880.799988
